year,company,auwgr,lkpp,hlr_lag1,hlr_lag2,hlr_lag3,hlr_lag4,hlr_lag5,mer,der,oer,prem_write_net_lag1,claim_set_net_lag1,exp_management_lag1,exp_comm_incur_net_lag1,exp_other_lag1,prem_liab_diff_lag1,claim_liab_diff_lag1,uw_gain_lag1,class_bonds,class_cnstr_engr,class_cpr,class_fire,class_health,class_mac,class_mahl,class_motor,class_others,class_pa,class_prof_indm,class_pub_lia,class_wic
2005,c066,0.31728063576453003,3.0310491018992094,-0.9024941506665123,-0.8968343584725068,-0.9079033927214606,-0.9451534534327329,-1.0446711826321902,-0.21625302543273145,-0.16222892854883847,-0.0,2547791.923076923,-506650.3846153846,-524731.1538461539,-393643.3846153846,-0.0,-107640.923076923,-226273.07692307676,788853.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,c066,-1.0694900313220923,3.4316077684432504,-0.6167365921461506,-0.8968343584725068,-0.9079033927214606,-0.9451534534327329,-1.0446711826321902,-0.3284812478999968,-0.0823950593055791,-0.0,1008927.0,-233365.0,-315632.0,-79172.0,-0.0,-13929.0,-46716.0,320113.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,c066,0.057849638144737134,0.6194802232524236,-0.9925635228954868,-0.6902483252885093,-0.9079033927214606,-0.9451534534327329,-1.0446711826321902,-0.37914400758916633,-0.09885116132605085,-0.0,1013023.0,-213161.0,-365792.0,-95370.0,-0.0,145057.0,-1567175.0,-1083418.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008,c066,0.35826972116959654,1.8407059006452615,-1.2291967142787528,-0.9722662638251904,-0.7263371361188565,-0.9451534534327329,-1.0446711826321902,-0.2844736390987531,-0.13435090892377563,-0.0,1207527.0,-179243.0,-327152.0,-154507.0,-0.0,-197856.0,-278914.0,69855.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,c066,0.4587372442834154,3.099497709668818,-1.3721330783514951,-1.1857858352639565,-0.9710703767850787,-0.7650694622984469,-1.0446711826321902,-0.19909386763354356,-0.1359583579878553,-0.0,1429758.0,-398617.0,-271101.0,-185131.0,-0.0,45018.0,-107688.0,512239.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,c066,0.689718655943554,4.738662275507204,-1.3542454208618666,-1.333817676495068,-1.1706047026990958,-0.9902190382639812,-0.8379883630337425,-0.1850295284600634,-0.16171484288426144,-0.0,1660432.0,-311861.0,-292599.0,-255730.0,-0.0,-641.0,-37899.0,761702.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,c066,0.09069542558868021,-94.16492269984917,-1.1172207629821285,-1.3319856510989145,-1.3177618249993037,-1.1782714927669378,-1.048235658301043,-0.17660029542452385,-0.1603457648226577,-0.0,1997803.0,-387711.0,-336012.0,-305085.0,-0.0,-271717.0,680644.0,1377922.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,c066,0.07067386075135855,1.6832752217036395,-1.0310877989386018,-1.1108340956483453,-1.3221807997163724,-1.3200668692820157,-1.220236832670423,-0.17016581263790523,-0.1608200801377781,-0.0,2634962.0,-518962.0,-427029.0,-403576.0,-0.0,-330321.0,-716095.0,238979.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,c066,0.6840387175355297,1.6533638062205596,-1.0835636391662198,-1.0289000082119437,-1.108493046536004,-1.3235562288285392,-1.3480591512069429,-0.17206788378518642,-0.1686556223356808,-0.0,3104217.0,-642873.0,-508701.0,-498613.0,-0.0,-243797.0,-990846.0,219387.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,c066,0.5231310215910786,-97.48292529158348,-0.9288978110589518,-1.0819037736595933,-1.0283108039810107,-1.110709838813103,-1.3408222850631528,-0.16473346663145583,-0.17779699701965518,-0.0,3710980.0,-680115.0,-582212.0,-628382.0,-0.0,-150807.0,868990.0,2538454.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,c066,0.3624186318858717,9.820965993514564,-0.754687734709751,-0.9287020406801586,-1.0813215595513899,-1.029828527923464,-1.1203491810978874,-0.21694948316101403,-0.17684881772769737,-0.0,4203727.0,-637858.0,-868568.0,-708023.0,-0.0,-275556.0,485378.0,2199100.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,c066,0.3393146668519419,3.7523854752759487,-0.7297257131245,-0.7550438654890435,-0.9287859436933281,-1.082062138443384,-1.0350375664827889,-0.21723946179718157,-0.17239897697792958,-0.0,3682032.0,-610391.0,-761793.0,-604551.0,-0.0,-23871.0,-346989.0,1334437.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,c066,0.14093755596426247,3.7592629932645125,-0.7602697111109022,-0.7299961866463067,-0.7553562819846209,-0.9293722778804333,-1.0850138565782723,-0.24407593969290628,-0.17033359271868267,-0.0,3598250.0,-912741.0,-836425.0,-583717.0,-0.0,71803.0,-116231.0,1220939.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,c066,0.5097484243339642,2.173621467622246,-0.8265825530647247,-0.7604123286936468,-0.7302203852175759,-0.7558035084211503,-0.9309502786204132,-0.2519379495391969,-0.16701282568455034,-0.0,3869657.0,-859557.0,-928489.0,-615507.0,-0.0,-152715.0,-768009.0,545380.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005,c066,0.21548398306585537,2.546586795012101,-0.574023510218001,-0.5795807695900183,-0.5716456958130003,-0.560863672288015,-0.5081594736036689,-0.18847545904404542,-0.21789439822660642,-0.0,8304356.461538462,-3074851.230769231,-1490635.6153846155,-1723307.3846153845,-0.0,-88509.53846153803,-97614.46153846174,1829438.2307692308,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,c066,0.1516925046166218,2.3212807401367073,-0.412167454389081,-0.5795807695900183,-0.5716456958130003,-0.560863672288015,-0.5081594736036689,-0.24759192988435463,-0.12381339027055203,-0.0,4489155.0,-798545.0,-1058551.0,-529350.0,-0.0,-1166472.0,31104.0,967341.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007,c066,0.22386079337273132,2.4250727372808054,-0.3348243905041299,-0.4565786953367557,-0.5716456958130003,-0.5608636722880151,-0.5081594736036689,-0.2812890933424991,-0.1764570731185341,-0.0,4934344.0,-679523.0,-1321883.0,-829238.0,-0.0,-1055176.0,-300021.0,748503.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,c066,0.09369407653102348,2.288920767645223,-0.29365513016890493,-0.3759614583080832,-0.46753075514379167,-0.560863672288015,-0.5081594736036689,-0.2047814314109221,-0.15143326050403247,-0.0,7250287.0,-1089193.0,-1414023.0,-1045652.0,-0.0,-1813027.0,-265337.0,1623055.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,c066,0.1838538953340789,1.6621470356631511,-0.378789459796468,-0.3204469196271552,-0.390726233974821,-0.4676353268619365,-0.508159473603669,-0.1602050163978625,-0.15970313726957902,-0.0,8523367.0,-1823787.0,-1300463.0,-1296389.0,-0.0,-1769295.0,-1534844.0,798589.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,c066,0.4416133135981864,1.876230968045587,-0.40445824789494106,-0.3895272372881315,-0.33202383603463315,-0.3948936658830952,-0.4321202459357346,-0.13470672136990702,-0.1626140964429781,-0.0,8363429.0,-2007932.0,-1072962.0,-1295249.0,-0.0,-3013847.0,564210.0,1537649.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,c066,0.4791792975459003,3.848752978971209,-0.45505149536767436,-0.41019555259704155,-0.3940820066879586,-0.33638076767496233,-0.3719451368297934,-0.1301949481259121,-0.18329543445631866,-0.0,8654610.0,-2026076.0,-1073130.0,-1510810.0,-0.0,696494.0,-919097.0,3821991.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,c066,0.3051954511181754,10.7186427761053,-0.5086160828096439,-0.4576408615748859,-0.41261077704543747,-0.39547422875124183,-0.3234924664945924,-0.13850910235648975,-0.31039247161259326,-0.0,6216577.0,-1854270.0,-820050.0,-1837694.0,-0.0,773214.0,501078.0,2978855.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,c066,0.15804362686978082,3.0302330483026205,-0.6133659094193387,-0.5097188206137802,-0.45859158911456427,-0.4132607765911208,-0.38731301255857276,-0.14118504297124207,-0.24185173107803185,-0.0,9359399.0,-5614161.0,-1258483.0,-2155797.0,-0.0,2022218.0,503270.0,2856446.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,c066,0.26156694698548566,2.2498361570571843,-0.6484843225802819,-0.6131606076569834,-0.5099563175757353,-0.4586664548368945,-0.4080695983111632,-0.16614684507913832,-0.2512066953261979,-0.0,9385592.0,-4341862.0,-1485130.0,-2245451.0,-0.0,858202.0,-688018.0,1483333.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,c066,0.10166321960972524,3.363086852054418,-0.7529445750258886,-0.6481721508634374,-0.6127737747233328,-0.5097430190309423,-0.4552186097127754,-0.21016460622426675,-0.2529769315417906,-0.0,9352684.0,-6982355.0,-1872003.0,-2253346.0,-0.0,3710672.0,490701.0,2446353.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,c066,0.16406136915094713,2.1749843386753924,-0.7201291971040689,-0.7523937839146821,-0.6478161422142928,-0.6123193163876438,-0.5071368872413428,-0.2183217702321806,-0.2421697523068459,-0.0,9394971.0,-3550592.0,-1953454.0,-2166836.0,-0.0,72456.0,-841422.0,955123.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,c066,0.1598842883471737,2.6498210191383866,-0.693079150391397,-0.7198428547002048,-0.7519487914523441,-0.6474605978083907,-0.6105622397493254,-0.23019591465617903,-0.2512864697220367,-0.0,10259161.0,-4437032.0,-2249159.0,-2455227.0,-0.0,111041.0,454348.0,1683132.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,c066,0.11442666050175634,2.553918367860485,-0.6296108817844366,-0.6929346570004031,-0.7195974227997918,-0.7515869270105391,-0.6463176997357503,-0.22287502533326517,-0.24811351901944254,-0.0,11773058.0,-4767738.0,-2498972.0,-2781957.0,-0.0,-577104.0,735040.0,1882327.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005,c066,0.08426327436760078,3.688675060550463,-0.8392294893918942,-0.8320633467105656,-0.835625702072125,-0.8970767754068261,-0.9643344490027789,-0.7138706386171959,0.4373420803582555,-0.08574077752689932,633909.3076923077,-98059.46153846153,-430980.23076923075,264033.53846153844,-51763.692307692305,-35505.0,-38288.384615384624,243346.07692307694,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,c066,0.6049692146751051,2.3147185390681315,-0.8187556077651151,-0.8320633467105656,-0.835625702072125,-0.8970767754068261,-0.9643344490027789,-0.8698490310525596,0.38716988076307857,-0.025225545106662074,423862.0,-75514.0,-351139.0,156292.0,-10183.0,-56966.0,-50636.0,35716.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,c066,-0.09609926866160395,-2.6756767849227585,-0.8581900832619873,-0.8189917232489186,-0.8356257020721248,-0.8970767754068262,-0.9643344490027789,-1.167888927406762,0.5185205864397316,-0.15783806336224218,325967.0,-62438.0,-362565.0,160972.0,-49000.0,160948.0,23316.0,197200.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008,c066,-0.05975177189990468,2.01506688976347,-0.892029276044852,-0.8521985023127223,-0.8228645268790851,-0.8970767754068261,-0.9643344490027789,-1.3223034820440052,0.6503249309984562,0.042148832821344476,256516.0,-45847.0,-323040.0,158875.0,10297.0,-117952.0,36500.0,-24651.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,c066,1.1633853950005673,1.4964435775765867,-0.9983522645596133,-0.8837690688396922,-0.8521889347912953,-0.8638774885360256,-0.9643344490027789,-0.8808056065312264,0.5982486885022664,-0.12851883433951744,308426.0,-33620.0,-258727.0,175729.0,-37751.0,-40993.0,-131493.0,-18429.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,c066,0.2175470460622572,-4.896126499777811,-1.173618306231984,-0.9845740245288027,-0.8817764825951393,-0.8813676017927098,-0.9064079343723965,-0.9369511780055213,1.0154897326324548,-0.12143913322996634,264430.0,-64080.0,-235960.0,255739.0,-30583.0,132050.0,-13962.0,307634.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,c066,0.42236339356190294,1.289392721845942,-1.3394060580804352,-1.1543674452637325,-0.97883454014515,-0.9034347271376227,-0.9121628967575801,-1.0348836795199388,1.1326115795190486,-0.10496665746667973,336957.0,-27921.0,-332106.0,363468.0,-33685.0,-64812.0,-168597.0,73304.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,c066,0.5504645547735846,2.0749875530070216,-1.2012745699895158,-1.321326466913789,-1.1450149077253902,-0.9931583989905115,-0.926881594718722,-0.41045648831971726,0.366243511183848,-0.05627832780911752,604309.0,-79514.0,-236231.0,210785.0,-32390.0,-165483.0,-46238.0,255238.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,c066,1.1657787357876483,6.938003916376638,-0.9523474720681083,-1.1945361009108568,-1.3119372805221674,-1.1544806159536807,-1.0104989252712528,-0.46215338363391417,0.1963848028713153,-0.054903278222088146,875139.0,-141959.0,-385189.0,163680.0,-45760.0,-56146.0,71968.0,481733.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,c066,0.06015802083034459,-5.764742574338687,-0.8379722689990939,-0.9512160947404986,-1.191022832041083,-1.3175591291602144,-1.1684309961912538,-0.6322271214239545,0.45052193820456676,0.17363115797386608,702382.0,-146783.0,-422919.0,301370.0,116148.0,91016.0,177608.0,818822.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,c066,0.5243121976102917,1.9982656432528505,-0.7479622842237721,-0.8378766523058698,-0.9507220395099777,-1.1940992738261385,-1.3276030795799236,-0.5805514410524202,0.1924878238602129,-0.0733147971480217,1115296.0,-56510.0,-616654.0,204458.0,-77874.0,-147018.0,-354604.0,67094.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,c066,0.012365621215902683,8.026383405402019,-0.666911490292051,-0.7481598338490996,-0.837920387432288,-0.9524010568425527,-1.1988384288988403,-0.6722554921388436,0.3928118761890633,-0.08921000648047658,1152693.0,-229397.0,-738004.0,431230.0,-97935.0,-169130.0,254914.0,604371.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,c066,0.3514682280211615,4.825370629526587,-0.7119613679533482,-0.6671531022561774,-0.7483272625542492,-0.8390108882997129,-0.9543189989352374,-0.8673676201436455,0.513800747344777,-0.4658493594187627,865464.0,-122253.0,-714929.0,423501.0,-383977.0,104625.0,-161729.0,10702.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,c066,-0.3640279099949015,2.216288970812648,-0.7766030717999742,-0.7120765931307614,-0.6673244359279149,-0.7489202284604937,-0.8400843824466884,-0.6504428461035487,0.44349387742970936,-0.00024445699340189025,1009380.0,-188937.0,-625280.0,426337.0,-235.0,-131704.0,-134796.0,354765.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,c066,0.4209119069833631,1.293205780036901,-1.7584078512403514,-1.7234675939958919,-1.6465924379031693,-1.5620319583541116,-1.472893743416627,-0.2079872035832306,-0.08454212290644936,-0.023721340017077246,8997398.538461538,-5544119.230769231,-1782232.1538461538,-724437.3076923077,-203267.0,-495170.153846154,-918148.23076923,-669975.5384615385,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,c066,-0.10246020037517381,4.258971710515084,-1.920022983912313,-1.7234675939958919,-1.6465924379031693,-1.5620319583541116,-1.472893743416627,-0.5866635332412012,0.26012002890234237,-0.03496061003584733,997843.0,-1093292.0,-557522.0,247199.0,-33224.0,-23000.0,882000.0,420004.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,c066,-0.7916235312352888,1.6597513822044692,-1.8942421904294884,-1.8310944024911493,-1.6465924379031693,-1.562031958354112,-1.4728937434166272,-0.7096924653233853,0.2477520000924453,-0.06301787660864441,1298065.0,-928409.0,-877359.0,306284.0,-77906.0,-235478.0,381803.0,-133000.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,c066,-0.29375034893978136,0.6837551478123006,-1.839111704461028,-1.8266009963414493,-1.7407945495706636,-1.5620319583541118,-1.4728937434166274,-0.5357901285187123,0.22064821753139136,-0.030425363790744328,1909683.0,-1266516.0,-974466.0,401303.0,-55336.0,-910141.0,-616277.0,-1511750.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,c066,-0.2684421827559505,0.9874627938657498,-1.6065897765886048,-1.8008715877470258,-1.748618710791951,-1.6553179700972678,-1.4728937434166274,-0.44611722143439375,0.1783389070647744,-0.027328349542749313,3582280.0,-1886779.0,-1522016.0,608438.0,-93236.0,-811156.0,-929827.0,-1052296.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,c066,-0.44994421060652534,1.0469820636935168,-1.0099411843600286,-1.614766236618894,-1.7432554061866792,-1.6729354927768134,-1.5749590325324259,-0.2385272544059424,-0.06836464271630216,-0.022089884735145438,11083951.0,-3239554.0,-2517928.0,-721667.0,-233184.0,-5334062.0,-2012956.0,-2975400.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,c066,-0.036981612144875546,0.845121633748232,-1.3212705722239206,-1.0395582639976952,-1.5931688565611442,-1.683733472372496,-1.6028610806566728,-0.21950901879959014,-0.03210686070309098,-0.02840083249129377,9265202.0,-5990933.0,-1936948.0,-283311.0,-250609.0,-351580.0,-4620645.0,-4168824.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,c066,-0.02338380718120316,1.315470436529643,-1.5707997655041896,-1.3298303381784753,-1.0472646750231351,-1.5605189310004828,-1.6288179327131926,-0.2576445492800192,-0.004328031065250688,-0.028664575826873886,8212649.0,-5420739.0,-2015185.0,-33852.0,-224202.0,392818.0,-1215206.0,-303717.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,c066,-0.0754884451852311,1.3205002568895534,-1.4373741448627009,-1.5723073084659975,-1.3297733282928765,-1.0416430878361407,-1.5248744861464536,-0.13287816053139523,-0.12799634109371943,-0.018525299600532626,14593432.0,-5494369.0,-1846808.0,-1778958.0,-257474.0,-2796269.0,-2760804.0,-341250.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,c066,-0.16446042364634844,1.2382743808970995,-1.5274337699678884,-1.4391536408066992,-1.569998822854232,-1.3248019801298592,-1.0265789299312933,-0.1324898655526361,-0.13200192947671874,-0.016816841754804964,15762823.0,-8119505.0,-1988966.0,-1981641.0,-252458.0,-480579.0,-4129585.0,-1189911.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,c066,0.16875900940795158,1.1885310632916917,-1.6935485790516365,-1.5280341958023234,-1.4386210817565301,-1.5658852873700686,-1.3170452126955743,-0.18703443667054698,-0.13246461245954844,-0.019740931383909237,15685111.0,-11812434.0,-2793958.0,-1978783.0,-294894.0,-445861.0,-938761.0,-2579580.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,c066,0.029251581931232094,1.9699356939498893,-1.8570267696250253,-1.6934855497245418,-1.5275078251603729,-1.4368217332951925,-1.5613417107781176,-0.18252266295870376,-0.1286458656490373,-0.028622188713331324,12877511.0,-9983756.0,-2238512.0,-1577751.0,-351031.0,2999759.0,446976.0,2173196.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,c066,0.24420323303363906,1.5547705068045077,-2.0161810475522044,-1.8567058010600819,-1.692910981906931,-1.526409435670351,-1.4344463860177512,-0.19208731078333946,-0.1264516129032258,-0.025406088195959253,10913085.0,-8773547.0,-1996443.0,-1314264.0,-264056.0,925754.0,828696.0,319225.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,c066,0.16257737169290498,2.3031721472084743,-2.042485427605627,-2.0157638654345984,-1.8561498315325535,-1.6921381882351758,-1.5251285843744906,-0.18526995480384617,-0.12761001714861248,-0.024813659286167446,10784546.0,-8063717.0,-1902907.0,-1310682.0,-254861.0,632583.0,2748659.0,2633621.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,c066,0.0325137483740766,4.115883700892095,-0.6492556993404233,-0.6594209083013889,-0.6573951658551631,-0.6548715230002581,-0.6123225490878733,-0.29204577185457575,-0.04717731341974502,-0.06242181875472803,1704951.0,-411464.6153846154,-474213.07692307694,-76604.76923076923,-101358.23076923077,-2854.5384615384683,82.23076923075132,638538.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,c066,0.10246164436935323,2.0028358121482412,-0.6997138942256318,-0.6594209083013889,-0.6573951658551631,-0.6548715230002581,-0.6123225490878734,-0.5368370527412738,0.10268789444571351,-0.05745475260478121,1059398.0,-514628.0,-541642.0,103607.0,-57969.0,-36321.0,22000.0,34445.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,c066,0.48194180128014336,2.7033112363822718,-0.6651810676221271,-0.6926795654942359,-0.6573951658551631,-0.6548715230002581,-0.6123225490878733,-0.5338582243802209,0.019002482785612073,-0.039146985800423174,1144682.0,-224900.0,-581998.0,20716.0,-42677.0,3427.0,-201964.0,117286.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,c066,0.25311606933670944,10.891524840983324,-0.5901186559926804,-0.6666366707681878,-0.6855425967706158,-0.6548715230002581,-0.6123225490878733,-0.34867731548708886,-0.03797588231580277,-0.060902676936675296,1330476.0,-203505.0,-441816.0,-48120.0,-77171.0,46474.0,34874.0,641212.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,c066,0.3538798733332707,2.796039340304284,-0.6051646324188692,-0.5989051593494404,-0.664822793539864,-0.6812267739114125,-0.6123225490878733,-0.3154651389445333,-0.02087291846695294,-0.07235887290068896,1574981.0,-428186.0,-473192.0,-31309.0,-108537.0,-30467.0,-104637.0,398653.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,c066,0.4824276135094844,4.674079496376546,-0.6171688483221123,-0.6094306261987761,-0.6027967429093646,-0.6630751049738141,-0.6480522930187946,-0.3784302440307834,0.009461126093534172,-0.0848138525291061,1277052.0,-343208.0,-460262.0,11507.0,-103154.0,-11809.0,81797.0,451923.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,c066,0.4736588943461147,4.147552410255655,-0.5263162005299279,-0.6195206111133491,-0.6113277425511978,-0.6041374766662274,-0.6402015034222797,-0.19496868550975396,-0.059596902428447146,-0.035724060011014615,2255186.0,-159832.0,-418753.0,-128002.0,-76728.0,-54305.0,-329602.0,1087964.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,c066,0.3652373071275375,4.158196287849048,-0.5433527968177935,-0.5295822684907653,-0.620496058576779,-0.6119474256430383,-0.5903920941855587,-0.19970919141598756,-0.059995377179260116,-0.040440260282362674,2563370.0,-440689.0,-487551.0,-146467.0,-98727.0,26384.0,-202157.0,1214163.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,c066,0.4480196382102258,3.109467905454419,-0.610409646949492,-0.5449599355666398,-0.53161220766777,-0.6207640198043918,-0.6032197350386923,-0.20516469697682285,-0.07721654494677695,-0.046441232920583095,2679102.0,-756567.0,-523483.0,-197020.0,-118496.0,23213.0,-128241.0,978508.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,c066,0.03929634887944693,4.302471687644825,-0.6463734112514631,-0.6108697360479681,-0.5459537943503183,-0.5325815916629205,-0.6146710392104567,-0.2238123834508044,-0.055673883498214234,-0.05604734662916021,2372925.0,-688134.0,-505800.0,-125819.0,-126663.0,3800.0,132808.0,1063117.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,c066,0.5147464075696319,1.946113237043536,-0.7570939598468045,-0.646501864257835,-0.6110926210127119,-0.546424631199512,-0.5297557952020739,-0.3245095461422323,-0.03853893584853706,-0.10615340182408516,1932037.0,-716144.0,-597109.0,-70913.0,-195326.0,-36927.0,-239696.0,75922.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,c066,0.6778583264727743,25.893382452896876,-0.7337500034268511,-0.7568193458506561,-0.6465182382066442,-0.6111704441471589,-0.5447851279461544,-0.30729151408911,-0.10221515049856439,-0.05945870601632009,1904769.0,-466721.0,-557447.0,-185425.0,-107862.0,-16291.0,409450.0,980473.0,0,0,0,0,0,1,0,0,0,0,0,0,0
