index,year,company,class,prem_acc_direct,prem_acc_rein_sg,prem_acc_rein_asean,prem_acc_rein_other,prem_acc_total_rein,prem_cede_rein_sg,prem_cede_rein_asean,prem_cede_rein_other,prem_cede_rein_total,prem_write_net,prem_liab_begin,prem_liab_end,prem_earned,claim_set_direct,claim_set_rein_sg,claim_set_rein_asean,claim_set_rein_other,claim_set_total_rein,claim_rcv_rein_sg,claim_rcv_rein_asean,claim_rcv_rein_other,claim_rcv_rein_total,claim_set_net,claim_liab_end,claim_liab_begin,claim_incur_net,exp_management,exp_comm_paid,exp_comm_earned,exp_comm_incur_net,exp_other,uw_gain,net_invest_income,operating_result
11084,2010,c112,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11085,2011,c112,mac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11086,2011,c112,mahl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11087,2011,c112,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11088,2011,c112,motor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11089,2011,c112,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11090,2011,c112,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11091,2011,c112,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092,2011,c112,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11093,2011,c112,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11094,2011,c112,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11095,2011,c112,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11096,2011,c112,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11097,2011,c112,others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11098,2011,c112,misc_total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11099,2011,c112,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100,2012,c112,mac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101,2012,c112,mahl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102,2012,c112,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11103,2012,c112,motor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104,2012,c112,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105,2012,c112,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106,2012,c112,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107,2012,c112,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108,2012,c112,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11109,2012,c112,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11110,2012,c112,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,2012,c112,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11112,2012,c112,others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11113,2012,c112,misc_total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11114,2012,c112,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11115,2013,c112,mac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11116,2013,c112,mahl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117,2013,c112,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118,2013,c112,motor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11119,2013,c112,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11120,2013,c112,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11121,2013,c112,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11122,2013,c112,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11123,2013,c112,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11124,2013,c112,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11125,2013,c112,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11126,2013,c112,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11127,2013,c112,others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11128,2013,c112,misc_total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11129,2013,c112,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11130,2014,c112,mac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11131,2014,c112,mahl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11132,2014,c112,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11133,2014,c112,motor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11134,2014,c112,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11135,2014,c112,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11136,2014,c112,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11137,2014,c112,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11138,2014,c112,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11139,2014,c112,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11140,2014,c112,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141,2014,c112,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11142,2014,c112,others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11143,2014,c112,misc_total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11144,2014,c112,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11145,2015,c112,mac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11146,2015,c112,mahl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147,2015,c112,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11148,2015,c112,motor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11149,2015,c112,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11150,2015,c112,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11151,2015,c112,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11152,2015,c112,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11153,2015,c112,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11154,2015,c112,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11155,2015,c112,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11156,2015,c112,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11157,2015,c112,others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11158,2015,c112,misc_total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11159,2015,c112,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11160,2016,c112,mac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33634,0,-33634,0,0,0,0,-33634,12193,0,-21441,-2587,0,0,0,0,24028,0,24028
11161,2016,c112,mahl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-749962,0,-749962,0,0,0,0,-749962,704130,0,-45832,-149370,0,0,0,0,195202,0,195202
11162,2016,c112,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11163,2016,c112,motor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11164,2016,c112,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11165,2016,c112,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11166,2016,c112,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11167,2016,c112,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11168,2016,c112,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11169,2016,c112,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11170,2016,c112,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11171,2016,c112,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11172,2016,c112,others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11173,2016,c112,misc_total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11174,2016,c112,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-783596,0,-783596,0,0,0,0,-783596,716323,0,-67273,-151957,0,0,0,0,219230,0,219230
11175,2017,c112,mac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3077,0,0,-3077,0,0,0,0,-3077,11494,11266,-2849,25,0,0,0,0,2824,0,2824
11176,2017,c112,mahl,0,0,0,0,0,0,0,0,0,0,0,0,0,-942,137963,0,0,137963,0,0,0,0,137021,651449,650639,137831,1415,0,0,0,0,-139246,0,-139246
11177,2017,c112,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11178,2017,c112,motor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11179,2017,c112,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11180,2017,c112,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11181,2017,c112,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11182,2017,c112,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11183,2017,c112,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11184,2017,c112,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11185,2017,c112,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11186,2017,c112,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11187,2017,c112,others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11188,2017,c112,misc_total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11189,2017,c112,total,0,0,0,0,0,0,0,0,0,0,0,0,0,-942,134886,0,0,134886,0,0,0,0,133944,662943,661905,134982,1440,0,0,0,0,-136422,0,-136422
11190,2018,c112,mac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10653,11709,-1056,4,0,0,0,0,1052,152,1204
11191,2018,c112,mahl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9277,0,0,9277,0,0,0,0,9277,330968,663619,-323374,140,0,0,0,0,323234,4715,327949
11192,2018,c112,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11193,2018,c112,motor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11194,2018,c112,wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11195,2018,c112,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11196,2018,c112,health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11197,2018,c112,pub_lia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11198,2018,c112,bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11199,2018,c112,cnstr_engr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11200,2018,c112,prof_indm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11201,2018,c112,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11202,2018,c112,others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11203,2018,c112,misc_total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11204,2018,c112,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9277,0,0,9277,0,0,0,0,9277,341621,675328,-324430,144,0,0,0,0,324286,4867,329153
11205,2005,c113,mac,13667885,294172,64767,20395,379334,627657,216507,3726326,4570490,9476729,302155,278399,9500485,2211204,71429,0,0,71429,860778,0,411381,1272159,1010474,3388091,3175734,1222831,1894332,2706754,722095,1984659,1072107,3326556,457026,3783582
11206,2005,c113,mahl,2366026,188658,0,0,188658,73360,0,2276792,2350152,204532,117330,106943,214919,2482082,95016,0,0,95016,202420,0,1814772,2017192,559906,1064832,1482854,141884,177086,353010,326058,26952,116868,-247871,9864,-238007
11207,2005,c113,fire,14114197,385229,0,0,385229,783563,51229,5201262,6036054,8463372,2720458,2115432,9068398,6817068,4758,0,0,4758,1210164,0,2395271,3605435,3216391,1894876,2863685,2247582,1639357,2838670,1773262,1065408,1059432,3056619,408156,3464775
11208,2005,c113,motor,85859220,86852,0,0,86852,38552,0,1761106,1799658,84146414,28051097,33971241,78226270,36247007,82623,0,0,82623,740069,0,0,740069,35589561,49568903,46830735,38327729,8715119,13509751,10259,13499492,1005233,16678697,4058059,20736756
11209,2005,c113,wic,12149577,58584,0,0,58584,16321,0,189092,205413,12002748,3338399,3558506,11782641,5629127,118187,0,0,118187,131594,0,0,131594,5615720,11125328,9970222,6770826,1643750,1575891,3206,1572685,289968,1505412,578846,2084258
11210,2005,c113,pa,5578968,16423,0,0,16423,13788,0,373481,387269,5208122,1134271,1203074,5139319,1743296,402,0,0,402,33590,0,0,33590,1710108,2849956,2835869,1724195,1500052,1155091,2593,1152498,557167,205407,251168,456575
11211,2005,c113,health,18966829,0,0,0,0,17091,0,1624758,1641849,17324980,5720489,4928294,18117175,13692420,0,0,0,0,180251,0,819166,999417,12693003,4324155,2957439,14059719,2801560,2383525,321442,2062083,281376,-1087563,835517,-252046
11212,2005,c113,pub_lia,4622145,10704,0,0,10704,465097,0,463365,928462,3704387,1172048,1279166,3597269,1022453,1098,0,0,1098,110833,0,-858,109975,913576,2630683,1660603,1883656,687050,718232,101148,617084,288840,120639,178648,299287
11213,2005,c113,bonds,1088595,0,0,0,0,2409,0,1311,3720,1084875,456377,601372,939880,158597,-6257,0,0,-6257,-32577,0,-17901,-50478,202818,331881,367638,167061,292527,303037,1190,301847,43201,135244,52319,187563
11214,2005,c113,cnstr_engr,1770748,8846,0,0,8846,59243,8408,288912,356563,1423031,442074,394898,1470207,539269,106952,57,0,107009,170069,0,209231,379300,266978,2676628,1604970,1338636,183485,277500,58027,219473,266216,-537603,68627,-468976
11215,2005,c113,prof_indm,119821,187,0,0,187,-543,0,1273,730,119278,38583,58349,99512,999387,0,0,0,0,794770,0,204358,999128,259,384532,392585,-7794,103528,16932,289,16643,22035,-34900,5752,-29148
11216,2005,c113,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11217,2005,c113,others,2558009,10737,0,0,10737,149744,17423,125391,292558,2276188,1034276,1177228,2133236,726414,75985,0,0,75985,16542,0,39187,55729,746670,2677475,1754795,1669350,769026,462275,29387,432888,4754,-742782,109773,-633009
11218,2005,c113,misc_total,10159318,30474,0,0,30474,675950,25831,880252,1582033,8607759,3143358,3511013,8240104,3446120,177778,57,0,177835,1059637,0,434017,1493654,2130301,8701199,5780591,5050909,2035616,1777976,190041,1587935,625046,-1059402,415119,-644283
11219,2005,c113,total,162862020,1060392,64767,20395,1145554,2246282,293567,16033069,18572918,145434656,44527557,49672902,140289311,72268324,550193,57,0,550250,4418503,0,5874607,10293110,62525464,82917340,75897129,69545675,20406872,26300668,3348956,22951712,5007197,22377855,7013755,29391610
11220,2006,c113,mac,14374291,625945,-1522,0,624423,854785,361169,4335348,5551302,9447412,278399,271686,9454125,3445896,64924,0,3095,68019,364964,14657,1540381,1920002,1593913,5671427,3388091,3877249,1838026,2718393,750221,1968172,903236,867442,1185003,2052445
11221,2006,c113,mahl,1783924,216106,0,0,216106,11071,0,1968800,1979871,20159,106943,283341,-156239,1668222,2560,0,0,2560,207238,0,1224174,1431412,239370,766683,1064832,-58779,126517,292034,289404,2630,6047,-232654,2529,-230125
11222,2006,c113,fire,13233973,233963,0,0,233963,466890,69901,4223639,4760430,8707506,2115432,3240818,7582120,4015964,39411,0,0,39411,44557,0,1130566,1175123,2880252,4064100,1894876,5049476,2166139,2612083,1234865,1377218,759029,-1769742,1092195,-677547
11223,2006,c113,motor,93545681,32234,0,0,32234,-1437,0,1066805,1065368,92512547,33971241,35770737,90713051,46006762,47423,0,0,47423,284024,0,0,284024,45770161,57588388,49568903,53789646,8497310,14772599,-353,14772952,1320629,12332514,11603983,23936497
11224,2006,c113,wic,12394948,48648,0,0,48648,1412,0,88428,89840,12353756,3558506,4328460,11583802,8118963,360417,0,0,360417,82542,0,0,82542,8396838,15637947,11125328,12909457,2001388,1698721,238,1698483,184982,-5210508,1549550,-3660958
11225,2006,c113,pa,5622205,-1172,0,0,-1172,3641,0,307788,311429,5309604,1203074,1263469,5249209,3724343,18,0,0,18,59072,0,671428,730500,2993861,1348258,2849956,1492163,881846,1135970,206,1135764,573243,1166193,665991,1832184
11226,2006,c113,health,19011487,59078,0,0,59078,1134,0,2556894,2558028,16512537,4928294,4536478,16904353,12137913,0,0,0,0,32675,0,1203007,1235682,10902231,4305320,4324155,10883396,2910454,2450807,505758,1945049,277359,888095,2071192,2959287
11227,2006,c113,pub_lia,4699211,3627,0,0,3627,756777,0,182050,938827,3764011,1279166,1369822,3673355,1115399,19542,0,0,19542,677011,0,0,677011,457930,2785635,2630683,612882,756389,705693,86591,619102,181751,1503231,472125,1975356
11228,2006,c113,bonds,1155396,0,0,0,0,188,0,175,363,1155033,601372,653408,1102997,119636,-1658,0,0,-1658,-43477,0,-14739,-58216,176194,518985,331881,363298,185830,347845,100,347745,30660,175464,144877,320341
11229,2006,c113,cnstr_engr,2554948,16215,0,0,16215,578102,13615,161832,753549,1817614,394898,781702,1430810,1217152,1709,0,0,1709,242199,0,647894,890093,328768,971542,2676628,-1376318,413538,400440,120177,280263,266755,1846572,227986,2074558
11230,2006,c113,prof_indm,132214,187,0,0,187,21770,0,830,22600,109801,58349,38963,129187,1118124,0,0,0,0,992769,0,83751,1076520,41604,633678,384532,290750,5981,14360,4467,9893,10904,-188341,13772,-174569
11231,2006,c113,cpr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11232,2006,c113,others,2600974,5836,0,0,5836,299843,15045,128429,443317,2163493,1177228,809898,2530823,644934,-139,0,0,-139,31147,0,46695,77842,566953,3621345,2677475,1510823,305239,468149,35969,432180,591,281990,271371,553361
11233,2006,c113,misc_total,11142743,25865,0,0,25865,1656680,28660,473316,2158656,9009952,3511013,3653793,8867172,4215245,19454,0,0,19454,1899649,0,763601,2663250,1571449,8531185,8701199,1401435,1666977,1936487,247304,1689183,490661,3618916,1130131,4749047
11234,2006,c113,total,171109252,1240667,-1522,0,1239145,2994176,459730,15021018,18474924,153873473,49672902,53348782,150197593,83333308,534207,0,3095,537302,2974721,14657,6533157,9522535,74348075,97913308,82917340,89344043,20088657,27617094,3027643,24589451,4515186,11660256,19300574,30960830
11235,2007,c113,mac,16608515,280113,0,0,280113,1211170,284381,5258718,6754269,10134359,271686,264414,10141631,2555674,8438,0,309,8747,147159,3441,428073,578673,1985748,5209513,5671427,1523834,1880791,3071847,924617,2147230,381126,4208650,2581292,6789942
